"","code","src_actor","month","tgt_agent","country_code","year","admin_info","source","event_id","date8","src_agent","tgt_actor","latitude","src_other_agent","quad_class","source_text","root_code","tgt_other_agent","day","target","url","geoname","longitude","goldstein"
"216","010","USA","06","","","2016","PAK","USAGOV","2303722_v1.2.0","20160622","GOV","PAK","33.72148","","0","int_the_news_latest;int_the_news_top
","01","","22","PAK","http://feedproxy.google.com/~r/com/YEor/~3/KiW1jsq7qGE/129614-Hussain-Haqqani-slams-Pakistan-officials-for-failed-policies;http://feedproxy.google.com/~r/com/cwEr/~3/huxBN7HheH0/129807-Haqqani-not-lobbying-against-Pakistan","Islamabad","73.04329","0.0"
"217","010","USA","06","","","2016","PAK","USAGOV","2307264_v1.2.0","20160622","GOV","PAK","33.72148","","0","int_the_news_top
","01","","22","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/huxBN7HheH0/129807-Haqqani-not-lobbying-against-Pakistan","Islamabad","73.04329","0.0"
"218","061","USA","06","","","2016","GBR","USAGOV","2317433_v1.2.0","20160625","GOV","PAK","54.75844","","2","kenya_nation
","06","","25","PAK","http://www.nation.co.ke/news/Tea-traders-anticipate-direct-EU-exports-after-Brexit/-/1056/3267864/-/q09jd8/-/index.html","United Kingdom of Great Britain and Northern Ireland","-2.69531","6.4"
"219","061","USA","06","","","2016","GBR","USAGOV","2320173_v1.2.0","20160625","GOV","PAK","54.75844","","2","kenya_nation
","06","","25","PAK","http://www.nation.co.ke/news/Tea-traders-anticipate-direct-EU-exports-after-Brexit/-/1056/3267864/-/q09jd8/-/index.html","United Kingdom of Great Britain and Northern Ireland","-2.69531","6.4"
"220","051","USA","07","","","2016","USA","USAGOV","2339957_v1.2.0","20160702","GOV","PAK","39.76","","1","pakistan_worldtribune;dawn_pk
","05","","02","PAK","http://worldtribunepakistan.com/2016/07/02/us-senatorolson-discusses-afghanregionalbiletral-issues-with-gen-raheel/;http://feedproxy.google.com/~r/dawn-news/~3/1EqoEn0Imao/afghan-issue-tops-agenda-as-army-chief-meets-us-dignitaries","United States","-98.5","3.4"
"221","010","USA","07","","","2016","","USAGOV","2342382_v1.2.0","20160703","GOV","PAK","","","0","wn_world
","01","","03","PAK","http://article.wn.com/view/2016/07/03/Up_to_116_civilians_killed_in_20092015_counterterror_strikes/","","","0.0"
"222","051","USA","07","","","2016","USA","USAGOV","2342611_v1.2.0","20160702","GOV","PAK","39.76","","1","pakistan_worldtribune;dawn_pk
","05","","02","PAK","http://worldtribunepakistan.com/2016/07/02/us-senatorolson-discusses-afghanregionalbiletral-issues-with-gen-raheel/;http://feedproxy.google.com/~r/dawn-news/~3/1EqoEn0Imao/afghan-issue-tops-agenda-as-army-chief-meets-us-dignitaries","United States","-98.5","3.4"
"223","010","USA","07","","","2016","","USAGOV","2344620_v1.2.0","20160703","GOV","PAK","","","0","wn_world
","01","","03","PAK","http://article.wn.com/view/2016/07/03/Up_to_116_civilians_killed_in_20092015_counterterror_strikes/","","","0.0"
"224","042","USA","07","","","2016","","USAGOV","2372284_v1.2.0","20160712","GOV","PAK","","","1","dawn_pk;yahoo_india
","04","","12","PAK","http://feedproxy.google.com/~r/dawn-news/~3/yDTn5D9AMZQ/aps-massacre-mastermind-killed-in-us-drone-strike;https://in.news.yahoo.com/mastermind-pakistan-army-school-massacre-killed-afghanistan-031803295.html","","","1.9"
"225","010","USA","07","","","2016","PAK","USAGOV","2372976_v1.2.0","20160712","GOV","PAK","30.0","","0","wn_world
","01","","12","PAK","http://article.wn.com/view/2016/07/12/Pak_use_of_terror_proxies_aiding_global_Islamic_extremism_Fm/","Islamic Republic of Pakistan","70.0","0.0"
"226","010","USA","07","","","2016","PAK","USAGOV","2375756_v1.2.0","20160713","GOV","PAK","30.0","","0","wn_world
","01","","13","PAK","http://article.wn.com/view/2016/07/13/Indian_lobby_doing_propaganda_against_Pakistan_in_US_says_Az/","Islamic Republic of Pakistan","70.0","0.0"
"227","042","USA","07","","","2016","","USAGOV","2376056_v1.2.0","20160712","GOV","PAK","","","1","dawn_pk;yahoo_india
","04","","12","PAK","http://feedproxy.google.com/~r/dawn-news/~3/yDTn5D9AMZQ/aps-massacre-mastermind-killed-in-us-drone-strike;https://in.news.yahoo.com/mastermind-pakistan-army-school-massacre-killed-afghanistan-031803295.html","","","1.9"
"228","010","USA","07","","","2016","PAK","USAGOV","2376788_v1.2.0","20160712","GOV","PAK","30.0","","0","wn_world
","01","","12","PAK","http://article.wn.com/view/2016/07/12/Pak_use_of_terror_proxies_aiding_global_Islamic_extremism_Fm/","Islamic Republic of Pakistan","70.0","0.0"
"229","010","USA","07","","","2016","PAK","USAGOV","2378605_v1.2.0","20160713","GOV","PAK","30.0","","0","wn_world
","01","","13","PAK","http://article.wn.com/view/2016/07/13/Indian_lobby_doing_propaganda_against_Pakistan_in_US_says_Az/","Islamic Republic of Pakistan","70.0","0.0"
"230","051","USA","07","","","2016","","USAGOV","2378862_v1.2.0","20160714","GOV","PAK","","","1","int_the_news_top
","05","","14","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/04yrIrd5Hm0/134787-Pakistan-failed-to-counter-terrorists-US-legislators","","","3.4"
"231","061","USA","07","","","2016","PAK","USAGOV","2378886_v1.2.0","20160714","GOV","PAK","30.0","","2","int_the_news_islamabad
","06","","14","PAK","http://feedproxy.google.com/~r/TheNewsInternational-Islamabad/~3/TslABEVzB6k/134662-SLS-girl-awarded-scholarship-fro-study-in-US","Islamic Republic of Pakistan","70.0","6.4"
"232","010","USA","07","","","2016","PAK","USAGOV","2381586_v1.2.0","20160714","GOV","PAK","30.0","","0","pakistan_worldtribune
","01","","14","PAK","http://worldtribunepakistan.com/2016/07/15/nisar-rejects-us-congressmens-remarks-about-paks-counter-terrorism-role/","Islamic Republic of Pakistan","70.0","0.0"
"233","051","USA","07","","","2016","","USAGOV","2382443_v1.2.0","20160714","GOV","PAK","","","1","int_the_news_top
","05","","14","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/04yrIrd5Hm0/134787-Pakistan-failed-to-counter-terrorists-US-legislators","","","3.4"
"234","061","USA","07","","","2016","PAK","USAGOV","2384513_v1.2.0","20160714","GOV","PAK","30.0","","2","int_the_news_islamabad
","06","","14","PAK","http://feedproxy.google.com/~r/TheNewsInternational-Islamabad/~3/TslABEVzB6k/134662-SLS-girl-awarded-scholarship-fro-study-in-US","Islamic Republic of Pakistan","70.0","6.4"
"235","010","USA","07","","","2016","PAK","USAGOV","2384974_v1.2.0","20160714","GOV","PAK","30.0","","0","pakistan_worldtribune
","01","","14","PAK","http://worldtribunepakistan.com/2016/07/15/nisar-rejects-us-congressmens-remarks-about-paks-counter-terrorism-role/","Islamic Republic of Pakistan","70.0","0.0"
"236","110","USA","07","","","2016","","USAGOV","2419393_v1.2.0","20160728","GOV","PAK","","","3","yahoo_india
","11","","28","PAK","https://in.news.yahoo.com/pakistan-puzzled-over-u-continuous-criticism-anti-terrorism-100526461.html","","","-2.0"
"237","110","USA","07","","","2016","","USAGOV","2422545_v1.2.0","20160728","GOV","PAK","","","3","yahoo_india
","11","","28","PAK","https://in.news.yahoo.com/pakistan-puzzled-over-u-continuous-criticism-anti-terrorism-100526461.html","","","-2.0"
"238","111","USA","08","","","2016","","USAGOV","2449229_v1.2.0","20160809","GOV","PAK","","","3","malstar_world
","11","","09","PAK","http://www.thestar.com.my/news/world/2016/08/09/us-condemns-attack-at-pakistan-hospital--white-house/","","","-2.0"
"239","111","USA","08","","","2016","","USAGOV","2451499_v1.2.0","20160809","GOV","PAK","","","3","malstar_world
","11","","09","PAK","http://www.thestar.com.my/news/world/2016/08/09/us-condemns-attack-at-pakistan-hospital--white-house/","","","-2.0"
"240","173","USA","08","","","2016","","USAGOV","2454681_v1.2.0","20160810","GOV","PAK","","","4","dawn_pk
","17","","10","PAK","http://feedproxy.google.com/~r/dawn-news/~3/6TKM2VhqENo/us-reiterates-partnership-against-terrorism","","","-5.0"
"241","173","USA","08","","","2016","","USAGOV","2457832_v1.2.0","20160810","GOV","PAK","","","4","dawn_pk
","17","","10","PAK","http://feedproxy.google.com/~r/dawn-news/~3/6TKM2VhqENo/us-reiterates-partnership-against-terrorism","","","-5.0"
"242","012","USA","08","","","2016","","USAGOV","2458957_v1.2.0","20160811","GOV","PAK","","","0","asianage_int
","01","","11","PAK","http://www.asianage.com/international/us-denounces-boko-haram-and-isis-genocide-christians-shiites-yazidis-910","","","-0.4"
"243","041","USA","08","","","2016","","USAGOV","2459396_v1.2.0","20160811","GOV","PAK","","","1","wn_politics
","04","","11","PAK","https://article.wn.com/view/2016/08/11/Trump_Obama_founded_ISIS_a/","","","1.0"
"244","012","USA","08","","","2016","","USAGOV","2461372_v1.2.0","20160812","GOV","PAK","","","0","yahoo_india
","01","","12","PAK","https://in.news.yahoo.com/us-expresses-concern-over-rising-blasphemy-cases-pak-071153911.html","","","-0.4"
"245","012","USA","08","","","2016","","USAGOV","2461962_v1.2.0","20160811","GOV","PAK","","","0","asianage_int
","01","","11","PAK","http://www.asianage.com/international/us-denounces-boko-haram-and-isis-genocide-christians-shiites-yazidis-910","","","-0.4"
"246","041","USA","08","","","2016","","USAGOV","2462384_v1.2.0","20160811","GOV","PAK","","","1","wn_politics
","04","","11","PAK","https://article.wn.com/view/2016/08/11/Trump_Obama_founded_ISIS_a/","","","1.0"
"247","012","USA","08","","","2016","","USAGOV","2463757_v1.2.0","20160812","GOV","PAK","","","0","yahoo_india
","01","","12","PAK","https://in.news.yahoo.com/us-expresses-concern-over-rising-blasphemy-cases-pak-071153911.html","","","-0.4"
"248","010","USA","08","","","2016","","USAGOV","2467075_v1.2.0","20160815","GOV","PAK","","","0","dawn_pk
","01","","15","PAK","http://feedproxy.google.com/~r/dawn-news/~3/EY42fdR0Ka0/us-renews-pledge-to-help-build-vibrant-pakistan","","","0.0"
"249","010","USA","08","","","2016","","USAGOV","2469290_v1.2.0","20160815","GOV","PAK","","","0","dawn_pk
","01","","15","PAK","http://feedproxy.google.com/~r/dawn-news/~3/EY42fdR0Ka0/us-renews-pledge-to-help-build-vibrant-pakistan","","","0.0"
"250","051","USA","08","","","2016","","USAGOV","2497239_v1.2.0","20160825","GOV","PAK","","","1","int_the_news_top
","05","","25","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/bvWu6e9Z7gE/145154-US-urges-Pakistan-India-to-sign-CTBT","","","3.4"
"251","051","USA","08","","","2016","","USAGOV","2500702_v1.2.0","20160825","GOV","PAK","","","1","int_the_news_top
","05","","25","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/bvWu6e9Z7gE/145154-US-urges-Pakistan-India-to-sign-CTBT","","","3.4"
"252","010","USA","09","","","2016","PAK","USAGOV","2517123_v1.2.0","20160901","GOV","PAK","30.0","","0","wn_world
","01","","01","PAK","https://article.wn.com/view/2016/09/01/PakistanBased_Terror_Groups_Threat_To_South_Asian_Region_US/","Islamic Republic of Pakistan","70.0","0.0"
"253","010","USA","09","","","2016","PAK","USAGOV","2521314_v1.2.0","20160901","GOV","PAK","30.0","","0","wn_world
","01","","01","PAK","https://article.wn.com/view/2016/09/01/PakistanBased_Terror_Groups_Threat_To_South_Asian_Region_US/","Islamic Republic of Pakistan","70.0","0.0"
"254","010","USA","09","","","2016","USA","USAGOV","2532557_v1.2.0","20160906","GOV","PAK","39.76","","0","dawn_pk
","01","","06","PAK","http://feedproxy.google.com/~r/dawn-news/~3/mcecl6_SwHE/pakistan-critical-to-us-interests-says-obama-administration","United States","-98.5","0.0"
"255","020","USA","09","","","2016","PAK","USAGOV","2532706_v1.2.0","20160906","GOV","PAK","30.0","","0","dawn_pk
","02","","06","PAK","http://feedproxy.google.com/~r/dawn-news/~3/mcecl6_SwHE/pakistan-critical-to-us-interests-says-obama-administration","Islamic Republic of Pakistan","70.0","3.0"
"256","010","USA","09","","","2016","","USAGOV","2533489_v1.2.0","20160908","GOV","PAK","","","0","wn_politics
","01","","08","PAK","https://article.wn.com/view/2016/09/08/US_officials_IS_losses_on_battlefield_wont_end_threat_i/","","","0.0"
"257","010","USA","09","","","2016","","USAGOV","2536846_v1.2.0","20160908","GOV","PAK","","","0","wn_politics
","01","","08","PAK","https://article.wn.com/view/2016/09/08/US_officials_IS_losses_on_battlefield_wont_end_threat_i/","","","0.0"
"258","051","USA","09","","","2016","PAK","USAGOV","2562542_v1.3.0","20160919","GOV","PAK","30.0","","1","int_the_news_latest;int_the_news_latest
","05","","19","PAK","http://feedproxy.google.com/~r/com/YEor/~3/s4bZNqNjke0/151021-Nawaz-asks-Kerry-to-play-role-in-diffusing-India-Pakistan-crisis;http://feedproxy.google.com/~r/com/YEor/~3/TejwBJXj2eQ/151021-Nawaz-urges-British-PM-Kerry-to-rein-in-India-on-Kashmir-issue","Islamic Republic of Pakistan","70.0","3.4"
"259","051","USA","09","","","2016","PAK","USAGOV","2566031_v1.3.0","20160919","GOV","PAK","30.0","","1","int_the_news_latest;int_the_news_latest
","05","","19","PAK","http://feedproxy.google.com/~r/com/YEor/~3/s4bZNqNjke0/151021-Nawaz-asks-Kerry-to-play-role-in-diffusing-India-Pakistan-crisis;http://feedproxy.google.com/~r/com/YEor/~3/TejwBJXj2eQ/151021-Nawaz-urges-British-PM-Kerry-to-rein-in-India-on-Kashmir-issue","Islamic Republic of Pakistan","70.0","3.4"
"260","060","USA","09","","Sindh","2016","PAK","USAGOV","2569177_v1.3.0","20160921","GOV","PAK","24.9056","","2","int_the_news_latest
","06","","21","PAK","http://feedproxy.google.com/~r/com/YEor/~3/myYWB2NuuO4/151520-US-envoy-Farooq-Sattar-exchange-views-on-Karachi-situation","Karachi","67.0822","6.0"
"261","020","USA","09","","Sindh","2016","PAK","USAGOV","2571308_v1.3.0","20160922","GOV","PAK","24.9056","","0","int_the_news_top
","02","","22","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/W8NhWw6k8Yo/151768-I-will-not-resign-Sattar","Karachi","67.0822","3.0"
"262","060","USA","09","","Sindh","2016","PAK","USAGOV","2573632_v1.3.0","20160921","GOV","PAK","24.9056","","2","int_the_news_latest
","06","","21","PAK","http://feedproxy.google.com/~r/com/YEor/~3/myYWB2NuuO4/151520-US-envoy-Farooq-Sattar-exchange-views-on-Karachi-situation","Karachi","67.0822","6.0"
"263","020","USA","09","","Sindh","2016","PAK","USAGOV","2575875_v1.3.0","20160922","GOV","PAK","24.9056","","0","int_the_news_top
","02","","22","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/W8NhWw6k8Yo/151768-I-will-not-resign-Sattar","Karachi","67.0822","3.0"
"264","040","USA","09","","State of Jammu and Kashmīr","2016","IND","USAGOV","2583472_v1.3.0","20160925","GOV","PAK","34.08711","","1","dawn_pk
","04","","25","PAK","http://feedproxy.google.com/~r/dawn-news/~3/1l9gbhg3Zsg/want-pakistan-india-to-resolve-differences-through-diplomacy-us","Uri","74.04775","1.0"
"265","040","USA","09","","State of Jammu and Kashmīr","2016","IND","USAGOV","2586295_v1.3.0","20160925","GOV","PAK","34.08711","","1","dawn_pk
","04","","25","PAK","http://feedproxy.google.com/~r/dawn-news/~3/1l9gbhg3Zsg/want-pakistan-india-to-resolve-differences-through-diplomacy-us","Uri","74.04775","1.0"
"266","010","USA","09","","","2016","PAK","USAGOV","2589436_v1.3.0","20160927","GOV","PAK","30.0","","0","india_deccanher_news;india_mint_econpol;asianage_int
","01","","27","PAK","http://www.deccanherald.com/content/572684/white-house-petition-pakistan-crosses.html;http://www.livemint.com/Politics/SVUgCKTEejoJmYsaOAjUJP/White-House-petition-on-Pakistan-crosses-100000-signatures.html;http://www.asianage.com/international/white-house-petition-declare-pak-terrorist-state-crosses-100000-signatures-053","Islamic Republic of Pakistan","70.0","0.0"
"267","010","USA","09","","","2016","PAK","USAGOV","2592974_v1.3.0","20160927","GOV","PAK","30.0","","0","india_deccanher_news;india_mint_econpol;asianage_int
","01","","27","PAK","http://www.deccanherald.com/content/572684/white-house-petition-pakistan-crosses.html;http://www.livemint.com/Politics/SVUgCKTEejoJmYsaOAjUJP/White-House-petition-on-Pakistan-crosses-100000-signatures.html;http://www.asianage.com/international/white-house-petition-declare-pak-terrorist-state-crosses-100000-signatures-053","Islamic Republic of Pakistan","70.0","0.0"
"268","010","USA","09","","","2016","PAK","USAGOV","2597194_v1.3.0","20160929","GOV","PAK","30.0","","0","asianage_int
","01","","29","PAK","http://www.asianage.com/international/us-national-security-advisor-calls-ajit-doval-condemns-uri-terror-attack-884","Islamic Republic of Pakistan","70.0","0.0"
"269","010","USA","09","","","2016","PAK","USAGOV","2601401_v1.3.0","20160929","GOV","PAK","30.0","","0","asianage_int
","01","","29","PAK","http://www.asianage.com/international/us-national-security-advisor-calls-ajit-doval-condemns-uri-terror-attack-884","Islamic Republic of Pakistan","70.0","0.0"
"270","010","USA","09","","","2016","","USAGOV","2602050_v1.3.0","20160930","GOV","PAK","","","0","india_deccanher_news
","01","","30","PAK","http://www.deccanherald.com/content/573310/clinton-fears-emergence-nuclear-suicide.html","","","0.0"
"271","010","USA","10","","","2016","","USAGOV","2604598_v1.3.0","20161001","GOV","PAK","","","0","asianage_int
","01","","01","PAK","http://www.asianage.com/international/us-concerned-over-pakistans-nuclear-threat-india-calls-restraint-649","","","0.0"
"272","010","USA","09","","","2016","","USAGOV","2605692_v1.3.0","20160930","GOV","PAK","","","0","india_deccanher_news
","01","","30","PAK","http://www.deccanherald.com/content/573310/clinton-fears-emergence-nuclear-suicide.html","","","0.0"
"273","010","USA","10","","","2016","","USAGOV","2607648_v1.3.0","20161001","GOV","PAK","","","0","asianage_int
","01","","01","PAK","http://www.asianage.com/international/us-concerned-over-pakistans-nuclear-threat-india-calls-restraint-649","","","0.0"
"274","040","USA","10","","California","2016","USA","USAGOV","2612979_v1.3.0","20161004","GOV","PAK","37.77493","","1","wn_politics
","04","","04","PAK","https://article.wn.com/view/2016/10/04/Lindex_Selects_SDL_to_Amplify_its_Global_Expansion_Strategy_/","San Francisco","-122.41942","1.0"
"275","051","USA","10","","","2016","PAK","USAGOV","2614685_v1.3.0","20161004","GOV","PAK","30.0","","1","wn_world;pakistan_worldtribune
","05","","04","PAK","https://article.wn.com/view/2016/10/04/White_House_archives_petition_seeking_to_declare_Pakistan_te_7/;http://worldtribunepakistan.com/2016/10/04/white-house-trashes-anti-pakistan-petition/","Islamic Republic of Pakistan","70.0","3.4"
"276","040","USA","10","","California","2016","USA","USAGOV","2616719_v1.3.0","20161004","GOV","PAK","37.77493","","1","wn_politics
","04","","04","PAK","https://article.wn.com/view/2016/10/04/Lindex_Selects_SDL_to_Amplify_its_Global_Expansion_Strategy_/","San Francisco","-122.41942","1.0"
"277","051","USA","10","","","2016","PAK","USAGOV","2616943_v1.3.0","20161004","GOV","PAK","30.0","","1","wn_world;pakistan_worldtribune
","05","","04","PAK","https://article.wn.com/view/2016/10/04/White_House_archives_petition_seeking_to_declare_Pakistan_te_7/;http://worldtribunepakistan.com/2016/10/04/white-house-trashes-anti-pakistan-petition/","Islamic Republic of Pakistan","70.0","3.4"
"278","051","USA","10","","","2016","PAK","USAGOV","2618747_v1.3.0","20161005","GOV","PAK","30.0","","1","wn_world
","05","","05","PAK","https://article.wn.com/view/2016/10/05/Counter_petition_filed_against_India_in_White_House/","Islamic Republic of Pakistan","70.0","3.4"
"279","051","USA","10","","","2016","PAK","USAGOV","2621791_v1.3.0","20161005","GOV","PAK","30.0","","1","wn_world
","05","","05","PAK","https://article.wn.com/view/2016/10/05/Counter_petition_filed_against_India_in_White_House/","Islamic Republic of Pakistan","70.0","3.4"
"280","010","USA","10","","","2016","PAK","USAGOV","2626108_v1.3.0","20161007","GOV","PAK","30.0","","0","india_deccanher_news
","01","","07","PAK","http://www.deccanherald.com/content/574664/us-warns-citizens-against-non.html","Islamic Republic of Pakistan","70.0","0.0"
"281","010","USA","10","","State of Jammu and Kashmīr","2016","IND","USAGOV","2626242_v1.3.0","20161008","GOV","PAK","32.73569","","0","dawn_pk
","01","","08","PAK","http://feedproxy.google.com/~r/dawn-news/~3/8plwiBDk8aY/us-india-relations-reason-for-pakistans-burgeoning-ties-with-russia-mushahid-husain","Jammu","74.86911","0.0"
"282","010","USA","10","","","2016","PAK","USAGOV","2627936_v1.3.0","20161007","GOV","PAK","30.0","","0","india_deccanher_news
","01","","07","PAK","http://www.deccanherald.com/content/574664/us-warns-citizens-against-non.html","Islamic Republic of Pakistan","70.0","0.0"
"283","010","USA","10","","State of Jammu and Kashmīr","2016","IND","USAGOV","2629458_v1.3.0","20161008","GOV","PAK","32.73569","","0","dawn_pk
","01","","08","PAK","http://feedproxy.google.com/~r/dawn-news/~3/8plwiBDk8aY/us-india-relations-reason-for-pakistans-burgeoning-ties-with-russia-mushahid-husain","Jammu","74.86911","0.0"
"284","010","USA","10","","","2016","","USAGOV","2630765_v1.3.0","20161009","GOV","PAK","","","0","tolo
","01","","09","PAK","http://www.tolonews.com/en/afghanistan/27711-afghan-indian-pakistani-children-paying-price-of-terrorism-us","","","0.0"
"285","046","USA","10","","","2016","","USAGOV","2631105_v1.3.0","20161009","GOV","PAK","","","1","dawn_pk
","04","","09","PAK","http://feedproxy.google.com/~r/dawn-news/~3/46QJH7W_oh8/no-role-for-militancy-in-pakistans-policy-making-envoys","","","7.0"
"286","010","USA","10","","","2016","","USAGOV","2633055_v1.3.0","20161009","GOV","PAK","","","0","tolo
","01","","09","PAK","http://www.tolonews.com/en/afghanistan/27711-afghan-indian-pakistani-children-paying-price-of-terrorism-us","","","0.0"
"287","046","USA","10","","","2016","","USAGOV","2633506_v1.3.0","20161009","GOV","PAK","","","1","dawn_pk
","04","","09","PAK","http://feedproxy.google.com/~r/dawn-news/~3/46QJH7W_oh8/no-role-for-militancy-in-pakistans-policy-making-envoys","","","7.0"
"288","100","USA","10","","","2016","USA","USAGOV","2648694_v1.3.0","20161014","GOV","PAK","39.76","","3","austria_voice
","10","","14","PAK","http://voiceofvienna.org/2016/10/14/shut-down-access-to-terrorists-us-asks-pakistan/","United States","-98.5","-5.0"
"289","041","USA","10","","","2016","PAK","USAGOV","2649607_v1.3.0","20161014","GOV","PAK","30.0","","1","int_the_news_top
","04","","14","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/p9fDPjgnH8w/157132-Afghan-situation-not-linked-to-Kashmir-US","Islamic Republic of Pakistan","70.0","1.0"
"290","100","USA","10","","","2016","USA","USAGOV","2650881_v1.3.0","20161014","GOV","PAK","39.76","","3","austria_voice
","10","","14","PAK","http://voiceofvienna.org/2016/10/14/shut-down-access-to-terrorists-us-asks-pakistan/","United States","-98.5","-5.0"
"291","110","USA","10","","","2016","NLD","USAGOV","2652123_v1.3.0","20161015","GOV","PAK","52.25","","3","austria_voice
","11","","15","PAK","http://voiceofvienna.org/2016/10/15/israel-suspends-unesco-ties-over-al-aqsa-resolution/","Kingdom of the Netherlands","5.75","-2.0"
"292","041","USA","10","","","2016","PAK","USAGOV","2653089_v1.3.0","20161014","GOV","PAK","30.0","","1","int_the_news_top
","04","","14","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/p9fDPjgnH8w/157132-Afghan-situation-not-linked-to-Kashmir-US","Islamic Republic of Pakistan","70.0","1.0"
"293","110","USA","10","","","2016","NLD","USAGOV","2655163_v1.3.0","20161015","GOV","PAK","52.25","","3","austria_voice
","11","","15","PAK","http://voiceofvienna.org/2016/10/15/israel-suspends-unesco-ties-over-al-aqsa-resolution/","Kingdom of the Netherlands","5.75","-2.0"
"294","010","USA","10","","","2016","","USAGOV","2697429_v1.3.0","20161029","GOV","PAK","","","0","int_the_news_top
","01","","29","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/B-Ntx6ujqJ4/160846-US-opposed-to-escalation-in-Pak-India-tension","","","0.0"
"295","010","USA","10","","","2016","","USAGOV","2701560_v1.3.0","20161029","GOV","PAK","","","0","int_the_news_top
","01","","29","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/B-Ntx6ujqJ4/160846-US-opposed-to-escalation-in-Pak-India-tension","","","0.0"
